0.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
-100.000000
